# Lattice: 60^2 B = 0 iterations = 50000 Algorithm: metro
# radius correlation
0 0.634410470400328
1 0.559120578133585
1.4142135623731 0.530810518400223
2 0.496431040000187
2.23606797749979 0.487966264800179
2.82842712474619 0.45055618240014
3 0.446401214933467
3.16227766016838 0.451944123200141
3.60555127546399 0.417872180000106
4 0.407746939733425
4.12310562561766 0.422801440000108
4.24264068711928 0.386840270400073
4.47213595499958 0.391022280800076
5 0.371861371428625
5.09901951359278 0.404299656000088
5.3851648071345 0.373236905600055
5.65685424949238 0.337443052800017
5.8309518948453 0.344831409600025
6 0.36835130773338
6.08276253029822 0.390817862400072
6.32455532033676 0.360855812800041
6.40312423743285 0.319527227999996
6.70820393249937 0.333213806400011
7 0.358842198400036
7.07106781186548 0.355947283200034
7.21110255092798 0.308977411199983
7.28010988928052 0.355201892800034
7.61577310586391 0.327602907200004
7.81024967590665 0.290883683999962
8 0.353638653866697
8.06225774829855 0.341443893200018
8.24621125123532 0.35149446880003
8.48528137423857 0.281269207999951
8.54400374531753 0.324816991200001
8.60232526704263 0.286132668799956
8.94427190999916 0.302281523999975
9 0.349825339733359
9.05538513813742 0.374559432800054
9.21954445729289 0.313134590799987
9.4339811320566 0.283930358399954
9.48683298050514 0.322730026399999
9.8488578017961 0.300438512799973
9.89949493661167 0.273970415999942
10 0.306176947199977
10.0498756211209 0.371970032000051
10.1980390271856 0.346664613600024
10.295630140987 0.282273045599952
10.4403065089106 0.320231210399996
10.6301458127346 0.273416815199941
10.770329614269 0.298833650399971
10.816653826392 0.275397269599944
11 0.344170343466685
11.0453610171873 0.370422714400049
11.1803398874989 0.313091231599986
11.3137084989848 0.273123214399941
11.4017542509914 0.295898853199967
11.6619037896906 0.274986815199943
11.7046999107196 0.297218439999969
12 0.343445097600017
12.0415945787923 0.320999841999994
12.0830459735946 0.28126830879995
12.1655250605964 0.34368513040002
12.2065556157337 0.27250532159994
12.369316876853 0.317254293599991
12.5299640861417 0.275058110399943
12.6491106406735 0.296090914399967
12.7279220613579 0.27290345599994
12.8062484748657 0.27237590639994
13 0.308187419885693
13.0384048104053 0.320372127999993
13.1529464379659 0.343124458400019
13.3416640641263 0.316616535999989
13.4164078649987 0.275050579999942
13.4536240470737 0.27250451439994
13.6014705087354 0.284015645599952
13.8924439894498 0.27340303519994
13.9283882771841 0.281331155199948
14 0.343049312000016
14.0356688476182 0.366171602400044
14.142135623731 0.318203447466657
14.2126704035519 0.272046742399939
14.3178210632764 0.295125387199964
14.422205101856 0.272968970399939
