# Lattice: 60^2 B = 0 iterations = 50000 Algorithm: heatbath
# radius correlation
0 0.999775000000719
1 0.357459866666743
1.4142135623731 0.203092799999994
2 0.17636833333333
2.23606797749979 0.118427200000005
2.82842712474619 0.0835587500000056
3 0.0928444333333405
3.16227766016838 0.0685902000000027
3.60555127546399 0.0525909749999997
4 0.0470006999999984
4.12310562561766 0.0415974999999986
4.24264068711928 0.0368167999999988
4.47213595499958 0.033096999999999
5 0.0248739999999993
5.09901951359278 0.0222587249999994
5.3851648071345 0.0225484499999994
5.65685424949238 0.0159246499999996
5.8309518948453 0.0172950499999996
6 0.0110933666666664
6.08276253029822 0.0128208999999997
6.32455532033676 0.0149413749999997
6.40312423743285 0.0142703749999997
6.70820393249937 0.0120804999999998
7 0.00508349999999992
7.07106781186548 0.00685798333333327
7.21110255092798 0.00938824999999987
7.28010988928052 0.00709312499999993
7.61577310586391 0.00986917499999987
7.81024967590665 0.0102594249999998
8 0.00134246666666669
8.06225774829855 0.00444406249999996
8.24621125123532 0.0047683249999999
8.48528137423857 0.00715994999999996
8.54400374531753 0.00560692499999994
8.60232526704263 0.00936022499999982
8.94427190999916 0.00124169999999999
9 0.00140049999999998
9.05538513813742 0.00370527499999998
9.21954445729289 0.00396854999999992
9.4339811320566 0.00620829999999987
9.48683298050514 0.00402165
9.8488578017961 0.00364717499999997
9.89949493661167 0.00210014999999997
10 0.000266442857142865
10.0498756211209 -0.00136177500000002
10.1980390271856 -0.000459275000000037
10.295630140987 0.00117515
10.4403065089106 0.00177184999999997
10.6301458127346 0.002934825
10.770329614269 0.00114944999999998
10.816653826392 -0.000556425000000005
11 0.000128899999999984
11.0453610171873 -0.00376199999999998
11.1803398874989 0.000277687499999961
11.3137084989848 0.00625824999999985
11.4017542509914 0.000534137499999985
11.6619037896906 -0.00127309999999998
11.7046999107196 0.00208377499999998
12 -0.0014649666666667
12.0415945787923 0.000788812499999953
12.0830459735946 0.00567834999999991
12.1655250605964 -0.00476242499999996
12.2065556157337 0.000764475000000036
12.369316876853 -0.00217190000000001
12.5299640861417 -0.000462875000000007
12.6491106406735 0.000468850000000015
12.7279220613579 -0.000463700000000024
12.8062484748657 0.00203182500000003
13 0.00178122857142859
13.0384048104053 -0.00175156249999998
13.1529464379659 -0.00632634999999994
13.3416640641263 -0.00591362499999994
13.4164078649987 0.00133065
13.4536240470737 9.9900000000003e-05
13.6014705087354 -0.000634262499999992
13.8924439894498 0.00128099999999997
13.9283882771841 -4.962499999996e-05
14 -0.00716739999999987
14.0356688476182 -0.00876127499999989
14.142135623731 -0.00802403333333316
14.2126704035519 0.00114164999999999
14.3178210632764 -0.00287057499999995
14.422205101856 -0.00161092500000001
14.560219778561 -0.00367824999999998
14.7648230602334 0.00142797499999998
14.8660687473185 0.000778125000000005
15 -0.00569435714285703
15.0332963783729 -0.0102677249999999
15.1327459504216 -0.0083491249999999
15.2315462117278 -0.000115750000000025
15.2643375224737 -0.000466499999999981
15.2970585407784 -0.00295474999999998
15.52417469626 -0.00249294999999997
15.556349186104 0.00042339999999999
15.6204993518133 1.03249999999945e-05
15.6524758424985 -0.00110492499999997
15.8113883008419 0.00057672500000001
16 -0.0117601666666665
16.0312195418814 -0.00641302499999993
16.1245154965971 -0.00220114999999995
16.1554944214035 -0.00468444999999995
16.2788205960997 -0.0016856875
16.4012194668567 0.00405447499999997
16.4924225024706 -0.00423672499999999
16.5529453572468 -0.00284354999999995
16.6433169770932 0.00475154999999994
16.7630546142402 -0.00160897499999998
16.9705627484771 0.0034364
17 -0.000780342857142881
17.0293863659264 0.00239704999999996
17.0880074906351 -0.00248152499999994
17.1172427686237 -0.000982900000000025
17.2046505340853 0.00747149999999991
17.2626765016321 -0.00545484999999996
17.464249196573 -0.00111827500000001
17.4928556845359 0.00456284999999992
17.6918060129541 0.002624875
17.7200451466693 -0.00157635000000001
17.8044938147649 0.00402544999999997
17.8885438199983 0.000667375
18 -0.000834699999999994
18.0277563773199 0.00193756666666666
18.1107702762748 0.000572699999999997
18.2482875908947 0.00121837499999998
18.3575597506858 0.00272375000000001
18.3847763108502 -0.000378733333333324
18.4390889145858 0.00371352499999998
18.6010752377383 0.00230819999999998
18.6815416922694 0.000438124999999996
18.7882942280559 0.000283999999999967
18.8679622641132 -0.000670425000000001
18.9736659610103 0.00109767499999997
19 0.00336645
19.0262975904404 0.00197829999999996
19.1049731745428 0.00472025714285712
19.2093727122985 0.00567017499999992
19.2353840616713 0.0012105571428571
19.313207915828 -0.000830699999999957
19.4164878389476 7.48714285714019e-05
19.6468827043885 0.00395003333333326
19.6977156035922 0.00168714999999998
19.723082923316 -0.00288782499999998
19.7989898732233 0.00401474999999995
19.8494332412792 0.00575752499999996
19.9248588451713 0.00465103333333325
20 0.00114373333333329
20.0249843945008 0.00459756666666658
20.0997512422418 0.00664486666666659
20.1246117974981 0.000494299999999981
20.2237484161567 0.00330600000000002
20.2484567313166 0.000193171428571417
20.3960780543711 0.00397093333333331
20.5182845286832 0.00266059999999999
20.591260281974 0.00046004999999999
20.6155281280883 0.00354160999999996
20.8086520466848 -0.000600449999999994
20.8806130178211 0.00457423333333326
21 0.00210914999999992
21.0237960416286 0.00178138333333329
21.095023109729 0.00265615714285708
21.1896201004171 0.00153109999999994
21.2132034355964 0.00521759999999997
21.2602916254693 0.0014438
21.3775583264319 0.00584229999999993
21.4009345590327 -0.00136167499999998
21.4709105535839 -0.00105019999999993
21.540659228538 0.0035484999999999
21.5870331449229 0.0021378
21.6333076527839 -0.00226057499999999
21.8403296678416 0.00085040000000001
21.9317121994613 0.0027973428571428
21.9544984001001 -0.00404416666666657
22 0.00344364999999997
22.0227155455452 0.000595214285714266
22.0907220343745 0.00168379999999997
22.1359436211787 0.00375563333333323
22.2036033111745 0.000641300000000028
22.3606797749979 0.00202946666666666
22.4722050542442 0.000219599999999982
22.561028345357 0.00266563333333331
22.6274169979695 0.00156174999999992
22.6715680975093 0.000893024999999999
22.8035085019828 -0.000299271428571406
22.8254244210267 -0.00218873333333327
22.8473193175917 0.00085086666666663
23 0.00135714999999999
23.0217288664427 7.91666666667928e-06
23.0867927612304 0.000938350000000006
23.1948270094864 -0.00100973333333334
23.259406699226 0.00172103333333332
23.3238075793812 -0.000101766666666689
23.3452350598575 0.00156615714285712
23.4093998214393 0.000572500000000009
23.43074902772 -0.000585199999999991
23.5372045918796 0.00227286666666666
23.6008474424119 0.00201496666666666
23.7065391822594 0.000893599999999967
23.7697286480094 0.00228974999999996
23.8537208837531 -0.000860933333333304
24 0.00120234999999996
24.0208242989286 0.00314175999999996
24.0416305603426 0.00420157999999996
24.0831891575846 0.00232613846153843
24.1660919471891 0.0033718666666666
24.1867732448956 0.0020319636363636
24.2074368738204 0.0002658
24.3310501211929 0.00485167999999997
24.3515913237718 0.00194939999999999
24.4131112314674 0.000803500000000025
24.5153013442625 0.00219920000000005
24.5967477524977 0.000626066666666654
24.6981780704569 0.00127785
24.738633753706 0.00301603999999996
24.7588368062799 0.00104587499999999
24.8394846967484 -0.00395539999999996
25 0.00320394285714284
25.0199920063936 0.00726294999999987
25.0599281722833 -0.00142939999999997
25.0798724079689 0.00147479999999996
25.1793566240283 0.00570639999999989
25.2388589282479 2.38666666666391e-05
25.298221281347 -0.00232676666666662
25.3179778023443 0.00262099999999994
25.4558441227157 -0.000576900000000007
25.4950975679639 -0.000934962499999993
25.5538646783613 0.00265256666666666
25.6124969497314 -0.00434469999999991
25.6320112359526 -0.00154586666666666
25.7099202643649 -0.00331764999999987
25.8069758011279 0.000454566666666637
25.9422435421457 -0.000992333333333348
25.9615099714943 0.00213924999999992
26 0.00212428888888886
26.0192236625154 0.00582424999999994
26.0768096208106 0.00202519999999997
26.1725046566048 0.000824859999999958
26.2488094968134 -0.00165247999999995
26.3058928759318 0.00245134999999996
26.4007575648882 -0.00138913333333333
26.4196896272458 0.00146409999999998
26.4764045897475 -0.000482199999999994
26.5706605111728 0.000347650000000002
26.6270539113887 0.000408033333333343
26.6833281282527 0.000252549999999966
26.8328157299975 6.31999999999643e-05
26.8700576850888 -0.0061467
26.9072480941474 -0.00412169999999999
26.9258240356725 0.00211867142857141
27 0.00469093333333332
27.0185121722126 0.00453695999999998
27.0739727413618 0.00380614999999991
27.1661554144122 0.00212504999999994
27.2029410174709 -0.00117793999999995
27.2946881279124 -0.00171257999999998
27.3130005674953 0.000576549999999981
27.459060435492 0.00126517999999998
27.5136329843952 -0.00373189999999995
27.5862284482674 -0.00162494999999999
27.6586333718787 -0.000221160000000001
27.7308492477241 -0.00577314999999988
27.7848879788996 0.00343929999999997
27.8028775489157 0.000600233333333341
27.8567765543682 -0.00109139999999997
27.8926513619627 -0.000718449999999997
28 0.00551526666666664
28.0178514522438 0.00384883999999996
28.0713376952364 0.00235650000000001
28.1602556806574 0.000180049999999984
28.1780056072107 -0.00295049999999995
28.2311884269862 0.001185
28.2842712474619 -0.0031096
28.3019433961698 0.00306519999999994
28.3196045170126 0.00603104999999994
28.4253408071038 -0.000942833333333313
28.4429253066558 -0.00447685
28.4604989415154 5.10500000000195e-05
28.6006992921502 0.00249160000000002
28.6356421265527 -0.00275829999999993
28.6530975637888 0.00162275000000001
28.7923600977759 -0.000598599999999986
28.8444102037119 0.00289309999999997
28.8617393793236 -0.0005537
29 0.00482459999999999
29.0172362570938 0.000879600000000022
29.0688837074973 -0.000469216666666656
29.1204395571221 -0.00335354999999996
29.1547594742265 0.00102753333333331
