# Lattice: 60^2 B = 0 iterations = 50000 Algorithm: met
# radius correlation
0 0.0235398143993218
1 0.00157791359930084
1.4142135623731 0.000229158399299184
2 0.00014951039929952
2.23606797749979 5.09887992995312e-05
2.82842712474619 7.26399929906751e-06
3 -8.66134033753833e-07
3.16227766016838 -5.10832007004774e-05
3.60555127546399 7.85119929966327e-06
4 -7.54197340341508e-05
4.12310562561766 5.21727992994492e-05
4.24264068711928 5.71519930034348e-06
4.47213595499958 -2.80688007000401e-05
5 1.32095992997667e-05
5.09901951359278 4.47679929986566e-06
5.3851648071345 9.44959929957689e-06
5.65685424949238 7.92127992996494e-05
5.8309518948453 4.96863992995866e-05
6 9.55455992994736e-05
6.08276253029822 -2.29728007009183e-05
6.32455532033676 2.32927992999538e-05
6.40312423743285 2.78511992996833e-05
6.70820393249937 1.56655992991916e-05
7 4.17386659661475e-05
7.07106781186548 3.04575992993346e-05
7.21110255092798 -9.78080070049292e-06
7.28010988928052 -2.1734400700385e-05
7.61577310586391 2.3174399299955e-05
7.81024967590665 6.69631992997743e-05
8 -8.71018673668048e-05
8.06225774829855 6.61039929944485e-06
8.24621125123532 -6.29184007003569e-05
8.48528137423857 1.32927992999299e-05
8.54400374531753 -2.93072007005318e-05
8.60232526704263 1.779199929966e-05
8.94427190999916 -1.0432000700486e-05
9 -3.15520007010221e-05
9.05538513813742 -6.35696007003222e-05
9.21954445729289 -7.29480007003735e-05
9.4339811320566 -6.58400070067955e-06
9.48683298050514 -2.81824007006132e-05
9.8488578017961 7.08111992995392e-05
9.89949493661167 -7.98400007005762e-05
10 3.10317707279882e-05
10.0498756211209 2.40079992993164e-05
10.1980390271856 -3.39248007002746e-05
10.295630140987 -6.51632007008379e-05
10.4403065089106 -1.27360007009247e-05
10.6301458127346 3.87983992996416e-05
10.770329614269 2.08703992994747e-05
10.816653826392 -1.71760007006694e-05
11 -2.66709340330425e-05
11.0453610171873 6.38847992999458e-05
11.1803398874989 -6.70480070038421e-06
11.3137084989848 -7.8774400700643e-05
11.4017542509914 1.14919992994372e-05
11.6619037896906 -4.60512007007391e-05
11.7046999107196 -2.16752007004134e-05
12 -3.8734934033946e-05
12.0415945787923 2.48639992995667e-05
12.0830459735946 -6.96032007005548e-05
12.1655250605964 2.34751992993498e-05
12.2065556157337 -2.78272007006447e-05
12.369316876853 -9.06560070114415e-06
12.5299640861417 4.44815992992897e-05
12.6491106406735 -4.89520007005834e-05
12.7279220613579 -7.51040007008208e-05
12.8062484748657 -8.53760070057552e-06
13 3.10994278708288e-05
13.0384048104053 1.97751992995557e-05
13.1529464379659 1.73775992996922e-05
13.3416640641263 5.32383992993685e-05
13.4164078649987 -3.56480070087817e-06
13.4536240470737 2.24687992994022e-05
13.6014705087354 2.75871992994128e-05
13.8924439894498 -9.65296007001681e-05
13.9283882771841 -5.42800007002769e-05
14 -0.000101454934034221
14.0356688476182 -9.64800700414825e-07
14.142135623731 1.0967465966368e-05
14.2126704035519 2.23503992994034e-05
14.3178210632764 -2.41888007005489e-05
14.422205101856 1.59567992997767e-05
14.560219778561 -1.57008007001525e-05
14.7648230602334 1.18175992994546e-05
14.8660687473185 2.31471992996682e-05
15 2.34907421566526e-05
15.0332963783729 5.3103992991993e-06
15.1327459504216 5.60799992992134e-05
15.2315462117278 -2.1324800699829e-05
15.2643375224737 -8.94256007006045e-05
15.2970585407784 1.35983992987226e-05
15.52417469626 -5.16112007010461e-05
15.556349186104 0.000225606399299416
15.6204993518133 1.09295992994779e-05
