# Lattice: 60^2 B = 0 iterations = 50000 Algorithm: metro
# radius correlation
0 0.999999985600719
1 0.368700026400087
1.4142135623731 0.218150068399999
2 0.185940259999993
2.23606797749979 0.129155084600006
2.82842712474619 0.0866299268000053
3 0.100353442933343
3.16227766016838 0.0739849886000026
3.60555127546399 0.0533600803999988
4 0.0547533437333315
4.12310562561766 0.0438599303999987
4.24264068711928 0.0345495715999989
4.47213595499958 0.032560009599999
5 0.0249426822857136
5.09901951359278 0.0232949897999993
5.3851648071345 0.0184448961999996
5.65685424949238 0.0152992679999997
5.8309518948453 0.0150644809999997
6 0.0174797983999996
6.08276253029822 0.0149147557999997
6.32455532033676 0.00967498859999989
6.40312423743285 0.00887950799999989
6.70820393249937 0.00855498139999991
7 0.00999297253333321
7.07106781186548 0.00877627266666656
7.21110255092798 0.00735962679999989
7.28010988928052 0.00611020879999988
7.61577310586391 0.00626486979999994
7.81024967590665 0.00235967959999996
8 0.00667929599999992
8.06225774829855 0.00590191409999991
8.24621125123532 0.00648986799999988
8.48528137423857 0.000529535599999996
8.54400374531753 0.00543939159999993
8.60232526704263 0.00245458899999998
8.94427190999916 0.00442935439999991
9 0.00509904399999991
9.05538513813742 0.00264980919999995
9.21954445729289 0.00174974319999999
9.4339811320566 0.00107960279999994
9.48683298050514 0.00338007439999992
9.8488578017961 0.00422478459999993
9.89949493661167 5.94479999999529e-05
10 0.000773786857142834
10.0498756211209 0.000704824199999976
10.1980390271856 -8.50809999999968e-05
10.295630140987 0.00336459859999993
10.4403065089106 -0.000889988000000008
10.6301458127346 0.000354737799999975
10.770329614269 -0.000190451200000013
10.816653826392 -0.00069513620000006
11 0.00168648986666667
11.0453610171873 0.00304970239999998
11.1803398874989 0.000269580000000006
11.3137084989848 0.0012801872
11.4017542509914 -0.000540223800000021
11.6619037896906 -0.000769932800000006
11.7046999107196 0.0032643766
12 0.0093395703999999
12.0415945787923 0.000972401299999988
12.0830459735946 0.000114449799999993
12.1655250605964 -5.46379999999511e-06
12.2065556157337 -0.000109889600000055
12.369316876853 -0.000170511200000001
12.5299640861417 -0.000690385199999995
12.6491106406735 0.00160957519999999
12.7279220613579 0.000630234000000004
12.8062484748657 0.00171518539999998
13 0.00374235999999995
13.0384048104053 0.000316827699999999
13.1529464379659 4.88779999999903e-05
13.3416640641263 0.00130399380000001
13.4164078649987 0.000624642999999984
13.4536240470737 -0.000335116999999946
13.6014705087354 0.00189462919999997
13.8924439894498 0.00141994720000001
13.9283882771841 -0.000260239999999997
14 0.00489891599999999
14.0356688476182 0.00157394699999997
14.142135623731 -0.00102115039999997
14.2126704035519 0.00346462739999993
14.3178210632764 0.000309493000000011
14.422205101856 0.00165466219999996
14.560219778561 0.00540452419999991
14.7648230602334 -0.000240614399999961
14.8660687473185 0.00320456259999996
15 0.00199075965714284
15.0332963783729 -2.5832200000067e-05
15.1327459504216 -0.00153113159999999
15.2315462117278 -0.00306031439999999
15.2643375224737 -0.00107066239999999
15.2970585407784 0.000593985399999954
15.52417469626 0.00183957399999997
15.556349186104 4.90388000000357e-05
15.6204993518133 0.00244478939999995
15.6524758424985 -0.00174557420000001
15.8113883008419 0.0022844042
16 0.0079926509333332
16.0312195418814 0.00485040137142844
16.1245154965971 0.00201472927999999
16.1554944214035 -0.00258559699999998
16.2788205960997 0.000772301973333326
16.4012194668567 0.00414960759999997
16.4924225024706 0.00307918811428567
16.5529453572468 -0.00118087600000002
16.6433169770932 0.0003640742
16.7630546142402 0.00300501965714284
16.9705627484771 -0.000360064799999972
17 0.00288755622857138
17.0293863659264 0.00213513471999997
17.0880074906351 0.00276504708571427
17.1172427686237 0.0022735197714286
17.2046505340853 0.00179930999999999
17.2626765016321 0.00101626994285711
17.464249196573 0.0022822074285714
17.4928556845359 -0.000780853200000002
17.6918060129541 -0.00245538219999998
17.7200451466693 0.00555958719999999
17.8044938147649 0.00157421460000001
17.8885438199983 -0.00276064731428568
18 0.00320615706666667
18.0277563773199 0.00173666253913043
18.1107702762748 0.00288441619999998
18.2482875908947 0.00217944199999998
18.3575597506858 -0.00134332479999998
18.3847763108502 -0.000706032727272727
18.4390889145858 0.000182071300000037
18.6010752377383 0.00191952359999999
18.6815416922694 0.00283455179999999
18.7882942280559 -0.000634758857142832
18.8679622641132 0.000393398133333323
18.9736659610103 0.0018046754
19 0.00277286133333334
19.0262975904404 0.0022591792
19.1049731745428 -0.00146410733333332
19.2093727122985 -0.00188026639999998
19.2353840616713 0.00120320610909094
19.313207915828 -0.000140027600000005
19.4164878389476 0.00075964672
19.6468827043885 0.0051992368
19.6977156035922 0.00491511939999996
